15,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=310,安徽皖仪科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202004/215197e5041b40089f35059aa04f99cd.pdf,8-1 发行人及保荐机构关于第二轮审核问询函的回复,688600.SH,皖仪科技,二轮反馈回复,688600.SH_皖仪科技_二轮反馈回复,2020-04-10
16,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=310,安徽皖仪科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202003/fec0b0d3dd124663ac7f6dc62fae64b1.pdf,8-1 发行人及保荐机构关于审核问询函的回复（2019年年报财务数据更新版）,688600.SH,皖仪科技,一轮反馈回复,688600.SH_皖仪科技_一轮反馈回复,2020-03-23
17,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=551,安徽壹石通材料科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202009/9ff1b28a5af543128ddc1840710049b6.pdf,8-1-2 发行人及保荐机构回复意见（二）,688733.SH,壹石通,二轮反馈回复,688733.SH_壹石通_二轮反馈回复,2020-09-23
18,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=551,安徽壹石通材料科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202008/c388067033a845ecb1664b26e44524fe.pdf,8-1 发行人及保荐机构回复意见,688733.SH,壹石通,一轮反馈回复,688733.SH_壹石通_一轮反馈回复,2020-08-13
19,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=388,安徽元琛环保科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202009/49d2e72df67d4a6aa3a3e112aa76e03c.pdf,8-1 发行人及保荐机构第二轮审核问询的回复意见,688659.SH,元琛科技,二轮反馈回复,688659.SH_元琛科技_二轮反馈回复,2020-09-11
20,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=388,安徽元琛环保科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202006/e4559e2277224f04a714a9701cb4a1e5.pdf,8-1 发行人及保荐机构回复意见,688659.SH,元琛科技,一轮反馈回复,688659.SH_元琛科技_一轮反馈回复,2020-06-11
21,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=56,安集微电子科技（上海）股份有限公司,1,http://static.sse.com.cn/stock/information/c/201905/dbaf564bdc8943ca9bebad53ccf2deb4.pdf,8-1 发行人及保荐机构第二轮回复意见,688019.SH,安集科技,二轮反馈回复,688019.SH_安集科技_二轮反馈回复,2019-05-17
22,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=56,安集微电子科技（上海）股份有限公司,1,http://static.sse.com.cn/stock/information/c/201904/bab4062af96c49bead557e16e107df84.pdf,8-1 发行人及保荐机构回复意见,688019.SH,安集科技,一轮反馈回复,688019.SH_安集科技_一轮反馈回复,2019-04-30
23,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=797,翱捷科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202106/e11aba3d971d4609a742da840020557a.pdf,8-1 发行人及保荐机构第二轮回复意见,688220.SH,翱捷科技-U,二轮反馈回复,688220.SH_翱捷科技-U_二轮反馈回复,2021-06-10
24,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=797,翱捷科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202103/57efe91a24ce4887ae7040645b6475e5.pdf,8-1 发行人及保荐机构回复意见,688220.SH,翱捷科技-U,一轮反馈回复,688220.SH_翱捷科技-U_一轮反馈回复,2021-03-10
25,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=970,奥比中光科技集团股份有限公司,1,http://static.sse.com.cn/stock/information/c/202109/eb9697167ab34e66b3be5622ab55b1ed.pdf,8-1 发行人及保荐机构关于第二轮审核问询函的回复意见,688322.SH,奥比中光-UW,二轮反馈回复,688322.SH_奥比中光-UW_二轮反馈回复,2021-09-22
26,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=970,奥比中光科技集团股份有限公司,1,http://static.sse.com.cn/stock/information/c/202108/4b87e03339214b5981309cd59d93f6be.pdf,8-1 发行人及保荐机构回复意见,688322.SH,奥比中光-UW,一轮反馈回复,688322.SH_奥比中光-UW_一轮反馈回复,2021-08-20
